Epoch Time (s),VP State,Steering Control Mode,Thrust Control Mode,Control Plan State,Alarm ID,Alarm Message,Alarm State,Event ID,Event Message
1473956609.408534,5,0,3,0,,,,,
1473956610.408528,5,0,3,0,,,,,
1473956611.077500,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956611.154864,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956611.408969,5,0,3,0,,,,,
1473956612.409429,5,0,3,0,,,,,
1473956613.408543,5,0,3,0,,,,,
1473956614.408533,5,0,3,0,,,,,
1473956615.408539,5,0,3,0,,,,,
1473956616.408531,5,0,3,0,,,,,
1473956617.408538,5,0,3,0,,,,,
1473956618.409039,5,0,3,0,,,,,
1473956619.408713,5,0,3,0,,,,,
1473956620.408659,5,0,3,0,,,,,
1473956621.408564,5,0,3,0,,,,,
1473956622.408555,5,0,3,0,,,,,
1473956623.128237,5,0,0,0,,,,,
1473956623.409256,5,0,0,0,,,,,
1473956624.409186,5,0,0,0,,,,,
1473956625.408533,5,0,0,0,,,,,
1473956626.103907,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956626.157452,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956626.408572,5,0,0,0,,,,,
1473956627.408536,5,0,0,0,,,,,
1473956628.409453,5,0,0,0,,,,,
1473956629.410110,5,0,0,0,,,,,
1473956630.408647,5,0,0,0,,,,,
1473956631.409176,5,0,0,0,,,,,
1473956632.408552,5,0,0,0,,,,,
1473956632.729760,,,,,,,,WAYPOINT_REACHED,Waypoint Reached - ''
1473956633.410142,5,0,0,0,,,,,
1473956634.409527,5,0,0,0,,,,,
1473956635.408545,5,0,0,0,,,,,
1473956636.408543,5,0,0,0,,,,,
1473956637.408672,5,0,0,0,,,,,
1473956638.080643,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956638.408554,5,0,0,0,,,,,
1473956639.103412,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956639.408564,5,0,0,0,,,,,
1473956640.410288,5,0,0,0,,,,,
1473956641.408549,5,0,0,0,,,,,
1473956642.408554,5,0,0,0,,,,,
1473956643.408532,5,0,0,0,,,,,
1473956644.409160,5,0,0,0,,,,,
1473956645.408544,5,0,0,0,,,,,
1473956646.408869,5,0,0,0,,,,,
1473956647.408643,5,0,0,0,,,,,
1473956648.408976,5,0,0,0,,,,,
1473956649.409982,5,0,0,0,,,,,
1473956650.408535,5,0,0,0,,,,,
1473956651.408541,5,0,0,0,,,,,
1473956652.408578,5,0,0,0,,,,,
1473956653.408552,5,0,0,0,,,,,
1473956654.408557,5,0,0,0,,,,,
1473956655.408551,5,0,0,0,,,,,
1473956656.408541,5,0,0,0,,,,,
1473956657.408923,5,0,0,0,,,,,
1473956658.408610,5,0,0,0,,,,,
1473956659.408536,5,0,0,0,,,,,
1473956660.408551,5,0,0,0,,,,,
1473956661.408528,5,0,0,0,,,,,
1473956662.408536,5,0,0,0,,,,,
1473956663.408539,5,0,0,0,,,,,
1473956664.410036,5,0,0,0,,,,,
1473956665.408545,5,0,0,0,,,,,
1473956666.408542,5,0,0,0,,,,,
1473956667.084600,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956667.168250,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956667.409299,5,0,0,0,,,,,
1473956668.408529,5,0,0,0,,,,,
1473956669.408540,5,0,0,0,,,,,
1473956670.408537,5,0,0,0,,,,,
1473956671.408533,5,0,0,0,,,,,
1473956672.408545,5,0,0,0,,,,,
1473956673.408545,5,0,0,0,,,,,
1473956674.408581,5,0,0,0,,,,,
1473956675.410940,5,0,0,0,,,,,
1473956676.408536,5,0,0,0,,,,,
1473956677.409012,5,0,0,0,,,,,
1473956678.409695,5,0,0,0,,,,,
1473956679.414998,5,0,0,0,,,,,
1473956680.410927,5,0,0,0,,,,,
1473956681.413302,5,0,0,0,,,,,
1473956682.408542,5,0,0,0,,,,,
1473956683.408542,5,0,0,0,,,,,
1473956684.408536,5,0,0,0,,,,,
1473956685.408529,5,0,0,0,,,,,
1473956686.408541,5,0,0,0,,,,,
1473956687.408818,5,0,0,0,,,,,
1473956688.408546,5,0,0,0,,,,,
1473956689.408535,5,0,0,0,,,,,
1473956690.410367,5,0,0,0,,,,,
1473956691.408544,5,0,0,0,,,,,
1473956692.408534,5,0,0,0,,,,,
1473956693.408617,5,0,0,0,,,,,
1473956694.210486,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956694.219059,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956694.408753,5,0,0,0,,,,,
1473956695.408542,5,0,0,0,,,,,
1473956696.408620,5,0,0,0,,,,,
1473956697.409106,5,0,0,0,,,,,
1473956698.408641,5,0,0,0,,,,,
1473956699.408539,5,0,0,0,,,,,
1473956700.408556,5,0,0,0,,,,,
1473956701.408556,5,0,0,0,,,,,
1473956702.408539,5,0,0,0,,,,,
1473956703.409933,5,0,0,0,,,,,
1473956704.408533,5,0,0,0,,,,,
1473956705.409489,5,0,0,0,,,,,
1473956706.408570,5,0,0,0,,,,,
1473956707.408548,5,0,0,0,,,,,
1473956708.411281,5,0,0,0,,,,,
1473956709.408549,5,0,0,0,,,,,
1473956710.076954,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956710.077508,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956710.408552,5,0,0,0,,,,,
1473956711.410062,5,0,0,0,,,,,
1473956712.075683,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956712.408533,5,0,0,0,,,,,
1473956713.077835,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956713.408533,5,0,0,0,,,,,
1473956714.408544,5,0,0,0,,,,,
1473956715.410324,5,0,0,0,,,,,
1473956716.408530,5,0,0,0,,,,,
1473956717.408718,5,0,0,0,,,,,
1473956718.408550,5,0,0,0,,,,,
1473956719.408531,5,0,0,0,,,,,
1473956720.408545,5,0,0,0,,,,,
1473956721.408540,5,0,0,0,,,,,
1473956722.410311,5,0,0,0,,,,,
1473956723.408528,5,0,0,0,,,,,
1473956724.408538,5,0,0,0,,,,,
1473956725.408644,5,0,0,0,,,,,
1473956726.078019,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956726.408888,5,0,0,0,,,,,
1473956727.076594,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956727.409232,5,0,0,0,,,,,
1473956728.409574,5,0,0,0,,,,,
1473956729.076408,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956729.168707,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956729.408624,5,0,0,0,,,,,
1473956730.409546,5,0,0,0,,,,,
1473956731.409261,5,0,0,0,,,,,
1473956732.081294,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956732.147538,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956732.408548,5,0,0,0,,,,,
1473956733.409679,5,0,0,0,,,,,
1473956734.409387,5,0,0,0,,,,,
1473956735.408539,5,0,0,0,,,,,
1473956736.409259,5,0,0,0,,,,,
1473956737.408534,5,0,0,0,,,,,
1473956738.410481,5,0,0,0,,,,,
1473956739.408545,5,0,0,0,,,,,
1473956740.408924,5,0,0,0,,,,,
1473956741.408956,5,0,0,0,,,,,
1473956742.408682,5,0,0,0,,,,,
1473956743.408548,5,0,0,0,,,,,
1473956744.410332,5,0,0,0,,,,,
1473956745.412573,5,0,0,0,,,,,
1473956746.409194,5,0,0,0,,,,,
1473956747.408588,5,0,0,0,,,,,
1473956748.408628,5,0,0,0,,,,,
1473956749.410503,5,0,0,0,,,,,
1473956750.408816,5,0,0,0,,,,,
1473956751.409166,5,0,0,0,,,,,
1473956752.411181,5,0,0,0,,,,,
1473956753.408536,5,0,0,0,,,,,
1473956754.408539,5,0,0,0,,,,,
1473956755.408534,5,0,0,0,,,,,
1473956756.408534,5,0,0,0,,,,,
1473956757.408545,5,0,0,0,,,,,
1473956758.408541,5,0,0,0,,,,,
1473956759.409701,5,0,0,0,,,,,
1473956760.408545,5,0,0,0,,,,,
1473956761.408529,5,0,0,0,,,,,
1473956762.411827,5,0,0,0,,,,,
1473956763.408531,5,0,0,0,,,,,
1473956764.408545,5,0,0,0,,,,,
1473956765.411483,5,0,0,0,,,,,
1473956766.410267,5,0,0,0,,,,,
1473956767.408539,5,0,0,0,,,,,
1473956768.408539,5,0,0,0,,,,,
1473956769.408549,5,0,0,0,,,,,
1473956770.409833,5,0,0,0,,,,,
1473956771.408540,5,0,0,0,,,,,
1473956772.408533,5,0,0,0,,,,,
1473956773.408535,5,0,0,0,,,,,
1473956774.409973,5,0,0,0,,,,,
1473956775.409173,5,0,0,0,,,,,
1473956776.409029,5,0,0,0,,,,,
1473956777.409131,5,0,0,0,,,,,
1473956778.414969,5,0,0,0,,,,,
1473956779.408546,5,0,0,0,,,,,
1473956780.408552,5,0,0,0,,,,,
1473956781.408533,5,0,0,0,,,,,
1473956782.409998,5,0,0,0,,,,,
1473956783.408540,5,0,0,0,,,,,
1473956784.409551,5,0,0,0,,,,,
1473956785.409605,5,0,0,0,,,,,
1473956786.409667,5,0,0,0,,,,,
1473956787.408549,5,0,0,0,,,,,
1473956788.408539,5,0,0,0,,,,,
1473956789.409624,5,0,0,0,,,,,
1473956790.408658,5,0,0,0,,,,,
1473956791.408634,5,0,0,0,,,,,
1473956792.408532,5,0,0,0,,,,,
1473956793.409401,5,0,0,0,,,,,
1473956794.408546,5,0,0,0,,,,,
1473956795.408717,5,0,0,0,,,,,
1473956796.408537,5,0,0,0,,,,,
1473956797.408831,5,0,0,0,,,,,
1473956798.409650,5,0,0,0,,,,,
1473956799.410538,5,0,0,0,,,,,
1473956800.409052,5,0,0,0,,,,,
1473956801.408530,5,0,0,0,,,,,
1473956802.409365,5,0,0,0,,,,,
1473956803.408547,5,0,0,0,,,,,
1473956804.409274,5,0,0,0,,,,,
1473956805.410487,5,0,0,0,,,,,
1473956806.074858,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956806.116189,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956806.409281,5,0,0,0,,,,,
1473956807.408539,5,0,0,0,,,,,
1473956808.408723,5,0,0,0,,,,,
1473956809.408529,5,0,0,0,,,,,
1473956810.411253,5,0,0,0,,,,,
1473956811.408533,5,0,0,0,,,,,
1473956812.408537,5,0,0,0,,,,,
1473956813.408530,5,0,0,0,,,,,
1473956814.408621,5,0,0,0,,,,,
1473956815.409682,5,0,0,0,,,,,
1473956816.408895,5,0,0,0,,,,,
1473956817.408538,5,0,0,0,,,,,
1473956818.409968,5,0,0,0,,,,,
1473956819.408537,5,0,0,0,,,,,
1473956820.409101,5,0,0,0,,,,,
1473956821.408537,5,0,0,0,,,,,
1473956822.408909,5,0,0,0,,,,,
1473956823.410236,5,0,0,0,,,,,
1473956824.408537,5,0,0,0,,,,,
1473956825.408541,5,0,0,0,,,,,
1473956826.408529,5,0,0,0,,,,,
1473956827.409634,5,0,0,0,,,,,
1473956828.410503,5,0,0,0,,,,,
1473956829.411434,5,0,0,0,,,,,
1473956830.409252,5,0,0,0,,,,,
1473956831.408537,5,0,0,0,,,,,
1473956832.408549,5,0,0,0,,,,,
1473956833.408529,5,0,0,0,,,,,
1473956834.115637,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956834.408535,5,0,0,0,,,,,
1473956835.408531,5,0,0,0,,,,,
1473956836.129692,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956836.408725,5,0,0,0,,,,,
1473956837.408536,5,0,0,0,,,,,
1473956838.408594,5,0,0,0,,,,,
1473956839.408921,5,0,0,0,,,,,
1473956840.408532,5,0,0,0,,,,,
1473956841.408554,5,0,0,0,,,,,
1473956842.408543,5,0,0,0,,,,,
1473956843.408532,5,0,0,0,,,,,
1473956844.408763,5,0,0,0,,,,,
1473956845.408540,5,0,0,0,,,,,
1473956846.408547,5,0,0,0,,,,,
1473956847.408531,5,0,0,0,,,,,
1473956848.408543,5,0,0,0,,,,,
1473956849.084845,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956849.173729,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956849.408537,5,0,0,0,,,,,
1473956850.408721,5,0,0,0,,,,,
1473956851.409108,5,0,0,0,,,,,
1473956852.408940,5,0,0,0,,,,,
1473956853.408556,5,0,0,0,,,,,
1473956854.408540,5,0,0,0,,,,,
1473956855.409231,5,0,0,0,,,,,
1473956856.408543,5,0,0,0,,,,,
1473956857.408537,5,0,0,0,,,,,
1473956858.408692,5,0,0,0,,,,,
1473956859.408539,5,0,0,0,,,,,
1473956860.408685,5,0,0,0,,,,,
1473956861.408744,5,0,0,0,,,,,
1473956862.408543,5,0,0,0,,,,,
1473956863.076274,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956863.408979,5,0,0,0,,,,,
1473956864.408529,5,0,0,0,,,,,
1473956864.740427,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956865.408807,5,0,0,0,,,,,
1473956866.409540,5,0,0,0,,,,,
1473956867.409491,5,0,0,0,,,,,
1473956868.079974,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956868.187850,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956868.409245,5,0,0,0,,,,,
1473956869.408536,5,0,0,0,,,,,
1473956870.187966,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956870.409742,5,0,0,0,,,,,
1473956871.409067,5,0,0,0,,,,,
1473956872.408545,5,0,0,0,,,,,
1473956873.076588,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956873.411592,5,0,0,0,,,,,
1473956874.409362,5,0,0,0,,,,,
1473956875.408903,5,0,0,0,,,,,
1473956876.408539,5,0,0,0,,,,,
1473956877.408529,5,0,0,0,,,,,
1473956878.408530,5,0,0,0,,,,,
1473956879.409890,5,0,0,0,,,,,
1473956880.409302,5,0,0,0,,,,,
1473956881.408647,5,0,0,0,,,,,
1473956882.408854,5,0,0,0,,,,,
1473956883.410050,5,0,0,0,,,,,
1473956884.408538,5,0,0,0,,,,,
1473956885.408684,5,0,0,0,,,,,
1473956886.079859,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956886.411059,5,0,0,0,,,,,
1473956887.124561,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956887.408550,5,0,0,0,,,,,
1473956888.408530,5,0,0,0,,,,,
1473956889.124058,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956889.171560,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956889.408541,5,0,0,0,,,,,
1473956890.409046,5,0,0,0,,,,,
1473956891.171343,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956891.199483,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956891.408536,5,0,0,0,,,,,
1473956892.408547,5,0,0,0,,,,,
1473956893.408647,5,0,0,0,,,,,
1473956894.408535,5,0,0,0,,,,,
1473956895.409129,5,0,0,0,,,,,
1473956896.409149,5,0,0,0,,,,,
1473956897.078385,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473956897.408540,5,0,0,0,,,,,
1473956898.408842,5,0,0,0,,,,,
1473956899.264941,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473956899.408542,5,0,0,0,,,,,
1473956900.408529,5,0,0,0,,,,,
1473956901.408530,5,0,0,0,,,,,
1473956902.408759,5,0,0,0,,,,,
1473956903.408538,5,0,0,0,,,,,
1473956904.408535,5,0,0,0,,,,,
1473956905.408537,5,0,0,0,,,,,
1473956906.408537,5,0,0,0,,,,,
1473956907.408540,5,0,0,0,,,,,
1473956908.408533,5,0,0,0,,,,,
1473956909.408546,5,0,0,0,,,,,
1473956910.408728,5,0,0,0,,,,,
1473956911.408538,5,0,0,0,,,,,
1473956912.409611,5,0,0,0,,,,,
1473956913.408606,5,0,0,0,,,,,
1473956914.408729,5,0,0,0,,,,,
1473956915.408534,5,0,0,0,,,,,
1473956916.408549,5,0,0,0,,,,,
1473956917.408531,5,0,0,0,,,,,
1473956918.410312,5,0,0,0,,,,,
1473956919.409630,5,0,0,0,,,,,
1473956920.408959,5,0,0,0,,,,,
1473956921.408542,5,0,0,0,,,,,
1473956922.409295,5,0,0,0,,,,,
1473956923.128254,5,0,0,0,,,,,
1473956923.408617,5,0,0,0,,,,,
1473956924.408964,5,0,0,0,,,,,
1473956925.409231,5,0,0,0,,,,,
1473956926.408539,5,0,0,0,,,,,
1473956927.408675,5,0,0,0,,,,,
1473956928.409035,5,0,0,0,,,,,
1473956929.409316,5,0,0,0,,,,,
1473956930.408531,5,0,0,0,,,,,
1473956931.408643,5,0,0,0,,,,,
1473956932.408541,5,0,0,0,,,,,
1473956933.408536,5,0,0,0,,,,,
1473956934.408538,5,0,0,0,,,,,
1473956935.409149,5,0,0,0,,,,,
1473956936.411454,5,0,0,0,,,,,
1473956937.408955,5,0,0,0,,,,,
1473956938.409715,5,0,0,0,,,,,
1473956939.408580,5,0,0,0,,,,,
1473956940.408967,5,0,0,0,,,,,
1473956941.408533,5,0,0,0,,,,,
1473956942.409046,5,0,0,0,,,,,
1473956943.408535,5,0,0,0,,,,,
1473956944.408851,5,0,0,0,,,,,
1473959645.408745,6,4,4,1,,,,,
1473959646.408555,6,4,4,1,,,,,
1473959647.074621,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959647.168657,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959647.408553,6,4,4,1,,,,,
1473959648.408539,6,4,4,1,,,,,
1473959649.408559,6,4,4,1,,,,,
1473959650.409727,6,4,4,1,,,,,
1473959651.408548,6,4,4,1,,,,,
1473959652.408538,6,4,4,1,,,,,
1473959653.408542,6,4,4,1,,,,,
1473959654.408540,6,4,4,1,,,,,
1473959655.408540,6,4,4,1,,,,,
1473959656.408946,6,4,4,1,,,,,
1473959657.408645,6,4,4,1,,,,,
1473959658.408547,6,4,4,1,,,,,
1473959659.074305,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959659.074874,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959659.409266,6,4,4,1,,,,,
1473959660.408608,6,4,4,1,,,,,
1473959660.886093,,,,,,,,VP_STATE_CHANGE,State changed to Active
1473959660.886148,5,4,4,,,,,,
1473959660.887713,5,4,4,1,,,,,
1473959660.888650,,0,0,,,,,,
1473959660.889124,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Started
1473959660.889160,,,,0,,,,,
1473959661.408544,5,0,0,0,,,,,
1473959662.077249,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959662.077864,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959662.408909,5,0,0,0,,,,,
1473959663.408878,5,0,0,0,,,,,
1473959664.408655,5,0,0,0,,,,,
1473959665.408535,5,0,0,0,,,,,
1473959666.408538,5,0,0,0,,,,,
1473959667.408538,5,0,0,0,,,,,
1473959668.408656,5,0,0,0,,,,,
1473959669.408541,5,0,0,0,,,,,
1473959670.408546,5,0,0,0,,,,,
1473959671.408919,5,0,0,0,,,,,
1473959672.408549,5,0,0,0,,,,,
1473959673.408539,5,0,0,0,,,,,
1473959674.076034,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959674.408549,5,0,0,0,,,,,
1473959675.408574,5,0,0,0,,,,,
1473959676.408535,5,0,0,0,,,,,
1473959677.408531,5,0,0,0,,,,,
1473959678.408532,5,0,0,0,,,,,
1473959679.075364,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959679.408556,5,0,0,0,,,,,
1473959680.408862,5,0,0,0,,,,,
1473959681.078998,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959681.408554,5,0,0,0,,,,,
1473959682.409408,5,0,0,0,,,,,
1473959683.409981,5,0,0,0,,,,,
1473959684.408681,5,0,0,0,,,,,
1473959685.089960,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959685.408535,5,0,0,0,,,,,
1473959686.408747,5,0,0,0,,,,,
1473959686.429591,,,,,,,,WAYPOINT_REACHED,Waypoint Reached - ''
1473959687.410231,5,0,0,0,,,,,
1473959688.409551,5,0,0,0,,,,,
1473959689.076568,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959689.409057,5,0,0,0,,,,,
1473959690.094294,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959690.408540,5,0,0,0,,,,,
1473959691.408539,5,0,0,0,,,,,
1473959692.094038,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959692.409356,5,0,0,0,,,,,
1473959693.408539,5,0,0,0,,,,,
1473959694.410715,5,0,0,0,,,,,
1473959695.408544,5,0,0,0,,,,,
1473959695.551199,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959696.409033,5,0,0,0,,,,,
1473959697.408544,5,0,0,0,,,,,
1473959698.408608,5,0,0,0,,,,,
1473959699.408536,5,0,0,0,,,,,
1473959700.408538,5,0,0,0,,,,,
1473959701.408812,5,0,0,0,,,,,
1473959702.114637,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959702.408640,5,0,0,0,,,,,
1473959703.408546,5,0,0,0,,,,,
1473959704.079398,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959704.410459,5,0,0,0,,,,,
1473959705.408645,5,0,0,0,,,,,
1473959706.408537,5,0,0,0,,,,,
1473959707.413287,5,0,0,0,,,,,
1473959708.408536,5,0,0,0,,,,,
1473959709.080419,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959709.408569,5,0,0,0,,,,,
1473959710.408541,5,0,0,0,,,,,
1473959711.408556,5,0,0,0,,,,,
1473959712.251469,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959712.411883,5,0,0,0,,,,,
1473959713.408535,5,0,0,0,,,,,
1473959714.250989,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959714.408535,5,0,0,0,,,,,
1473959715.409101,5,0,0,0,,,,,
1473959716.408536,5,0,0,0,,,,,
1473959717.409506,5,0,0,0,,,,,
1473959718.408551,5,0,0,0,,,,,
1473959719.408626,5,0,0,0,,,,,
1473959720.099439,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959720.409038,5,0,0,0,,,,,
1473959721.408534,5,0,0,0,,,,,
1473959722.408533,5,0,0,0,,,,,
1473959723.117192,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959723.408529,5,0,0,0,,,,,
1473959724.075247,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959724.408537,5,0,0,0,,,,,
1473959725.408531,5,0,0,0,,,,,
1473959726.408602,5,0,0,0,,,,,
1473959727.408536,5,0,0,0,,,,,
1473959728.408536,5,0,0,0,,,,,
1473959729.075951,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959729.408533,5,0,0,0,,,,,
1473959730.073368,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959730.408532,5,0,0,0,,,,,
1473959731.409668,5,0,0,0,,,,,
1473959732.074122,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959732.409096,5,0,0,0,,,,,
1473959733.408644,5,0,0,0,,,,,
1473959734.410721,5,0,0,0,,,,,
1473959735.410297,5,0,0,0,,,,,
1473959736.408963,5,0,0,0,,,,,
1473959737.408552,5,0,0,0,,,,,
1473959738.408559,5,0,0,0,,,,,
1473959739.409045,5,0,0,0,,,,,
1473959740.408580,5,0,0,0,,,,,
1473959741.408570,5,0,0,0,,,,,
1473959742.074700,,0,0,,,,,,
1473959742.074812,,,,,,,,CP_EXECUTION_EVENT,Control plan execution event - Event Triggered (5 )
1473959742.075065,,,,,,,,CP_STATE_CHANGE,Control plan - State changed to Completed
1473959742.075091,,4,4,1,,,,,
1473959742.076515,,4,4,,,,,,
1473959742.076606,,,,,,,,VP_STATE_CHANGE,State changed to Pause
1473959742.076638,6,4,4,,,,,,
1473959742.409654,6,4,4,1,,,,,
1473959743.410231,6,4,4,1,,,,,
1473959744.075268,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959744.076282,,,,,,,,STEERING_ERROR,Steering Error - Controller Guidance Age error
1473959744.409014,6,4,4,1,,,,,
1473959745.408629,6,4,4,1,,,,,
1473959746.409098,6,4,4,1,,,,,
1473959747.074066,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959747.125703,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959747.408557,6,4,4,1,,,,,
1473959748.408889,6,4,4,1,,,,,
1473959749.408588,6,4,4,1,,,,,
1473959750.408674,6,4,4,1,,,,,
1473959751.408534,6,4,4,1,,,,,
1473959752.408760,6,4,4,1,,,,,
1473959753.408578,6,4,4,1,,,,,
1473959754.409011,6,4,4,1,,,,,
1473959755.409707,6,4,4,1,,,,,
1473959756.408685,6,4,4,1,,,,,
1473959757.071153,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959757.408538,6,4,4,1,,,,,
1473959758.408953,6,4,4,1,,,,,
1473959759.408627,6,4,4,1,,,,,
1473959760.408535,6,4,4,1,,,,,
1473959761.408536,6,4,4,1,,,,,
1473959762.074037,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959762.408667,6,4,4,1,,,,,
1473959763.408529,6,4,4,1,,,,,
1473959764.077560,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959764.170598,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959764.408536,6,4,4,1,,,,,
1473959765.408533,6,4,4,1,,,,,
1473959766.170351,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473959766.408546,6,4,4,1,,,,,
1473959767.408717,6,4,4,1,,,,,
1473959768.408816,6,4,4,1,,,,,
1473959769.408561,6,4,4,1,,,,,
1473959770.408550,6,4,4,1,,,,,
1473959771.408530,6,4,4,1,,,,,
1473959772.096543,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473959772.408540,6,4,4,1,,,,,
1473959773.408738,6,4,4,1,,,,,
1473959774.408868,6,4,4,1,,,,,
1473959775.408539,6,4,4,1,,,,,
1473959776.408534,6,4,4,1,,,,,
